sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
"Bowl and Bathroom Cleaner",,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Acid Cleaners",base,"Bowl and Bathroom Cleaner","A phosphoric acid based cleaner also containing synthetic detergents for discolored grout, soap scum, lime deposits, rust stains and hard water deposits. Excellent cleaner for grout lines and ceramic tile floors - restores grout like new.","Bathroom Cleaner",,1,,"Catalog, Search",,,,,bowl-and-bathroom-cleaner-3013,"Bathroom Cleaning Products - Use This Bowl And Bathroom Cleaner | Action Sanitation Supply",,"This phosphoric acid based cleaner will easily remove soap scum, rust stains, hard water deposits, and more. Add it to your bathroom cleaning products and janitorial supplies today when you shop with Action Sanitation Supply.",a/a/aa1262.jpg,,a/a/aa1262.jpg,,a/a/aa1262.jpg,,,,"10/1/16, 3:53 PM","8/20/18, 5:30 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,"BA9111,BA9110","1,3",,,,,"a/a/aa1262_bowl_and_bathroom_cleaner_4_liter.jpg,a/a/aa1261.jpg,a/a/aa1262.jpg",",,",a/a/aa1262_bowl_and_bathroom_cleaner_4_liter.jpg,,,,,,,,"AA1261,AA1262,AA1264",,,,
Warrior,,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Disinfectant Cleaners\/Sanitizers,Default Category/Building Sanitation/Cleaning Chemicals/Multi Purpose Cleaners",base,Warrior,"Germicidal Cleaner degreaser containing a dual quaternary and citrus scent. Ideal concentrated cleaner disinfectant, fungicide for any hard washable surface. Recommended for shower stall cleaning. Apply with a foamer. Disinfects and removes soap scum quickly leaving a sparkling shine. Safe to use because of being butyl free while still an effective degreaser. DIN and PCP Registered. Food Plant approved.","Germicidal Cleaner Degreaser",,1,,"Catalog, Search",,,,,warrior-3014,"Janitorial Supplies - Clean Showers With This Cleaner And Degreaser | Action Sanitation Supply",,"Warrior is a germicidal cleaner and degreaser that we recommend for shower stall cleaning. Add it to your janitorial supplies today and remove grease more easily. Shop this and other bathroom cleaning products from Action Sanitation Supply today.",a/a/aa2002.jpg,,a/a/aa2002.jpg,,a/a/aa2002.jpg,,,,"10/1/16, 3:54 PM","8/20/18, 5:30 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,"BA1239,BC2500,Mop Head Synthetic","1,2,4",,,,,"a/a/aa2002_elite_warrior_4_liter.jpg,a/a/aa2004.jpg,a/a/aa2002.jpg,a/a/aa2008.jpg",",,,",a/a/aa2002_elite_warrior_4_liter.jpg,,,,,,,,"AA2002,AA2004,AA2008",,,,
"Lemon Gard",,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Disinfectant Cleaners\/Sanitizers,Default Category/Building Sanitation/Cleaning Chemicals/Multi Purpose Cleaners",base,"Lemon Gard","Liquid cleaner disinfectant, deodorizer, fungicide, virucide for cleaning and the control of bacteria. Deodorizes and leaves a fragrant lemon scent. Ideal for nursing homes, hospitals, public buildings etc. DIN and PCP Registers. Also for use in animal care facilities. ","Disinfectant ",,1,,"Catalog, Search",,,,,lemon-gard-3015,"Liquid Deodorizer And Cleaner - Eliminate Odors, Fungi, And More | Action Sanitation Supply",,"Add Lemon-Gard to your nursing home's, hospital's, or public building's janitorial supplies. The liquid deodorizer and cleaner disinfects and controls bacteria. Shop with Action Sanitation Supply today for your cleaning supplies.",a/a/aa2022.jpg,,a/a/aa2022.jpg,,a/a/aa2022.jpg,,,,"10/1/16, 3:56 PM","10/31/19, 8:08 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,"AC9302,BC0001,BC0441","1,2,3",,,,,"a/a/aa2022_elite_lemon_guard_4_liter.jpg,a/a/aa2024.jpg,a/a/aa2022.jpg,a/a/aa2028.jpg",",,,",a/a/aa2022_elite_lemon_guard_4_liter.jpg,,,,,,,,"A53000,AA2022,AA2024,AA2028",,,,
Paracide,,Default,grouped,"Default Category",base,Paracide,Paracide,Paracide,,2,,"Catalog, Search",,,,,paracide,,,,,,,,,,,,"10/1/16, 3:57 PM","12/9/16, 9:27 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,"AA2032,AA2034",,,,
Detergicide,,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Disinfectant Cleaners\/Sanitizers,Default Category/Building Sanitation/Cleaning Chemicals/Multi Purpose Cleaners",base,Detergicide,"A superior cleaner- disinfectant sanitizer-deodorizer-fungicide-virucide that is specifically formulated for use in food processing plants, resturants, dairies and other place where food is handled or prepared ","Disinfectant Fungicide Virucide",,1,,"Catalog, Search",,,,,detergicide-3017,"Janitorial Supplies - Disinfect Your Work Place With Detergicide | Action Sanitation Supply",,"Food processing plants, restaurants, and dairies should be disinfected regularly. This detergicide was specifically formulated for use in the food industry. Shop with Action Sanitation Supply today for your janitorial supplies and this fungicide-virucide.",a/a/aa2042.jpg,,a/a/aa2042.jpg,,a/a/aa2042.jpg,,,,"10/1/16, 3:58 PM","8/20/18, 5:29 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,"AC9302,BC0001,BC0441","1,2,3",,,,,"a/a/aa2042.jpg,a/a/aa2044.jpg",",",,,,,,,,,"AA2042,AA2044",,,,
"Stericide Liquid Sanitizer",,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Disinfectant Cleaners\/Sanitizers",base,"Stericide Liquid Sanitizer","Sanitizer and disinfectant - A powerful blend of two quaternary ammonium compounds designed to kill a broad spectrum of bacteria and viruses. Used in health care and food processing on hard and nonporous surfaces. For use onfloors, walls and other hard surfaces. May be diluted up to 500:1 with water. Food Plant approved.","Sanitizer Disinfectant",,1,,"Catalog, Search",,,,,stericide-liquid-sanitizer,"Janitorial Supplies - Use A Sanitizer And Disinfectant Combination | Action Sanitation Supply",,"Bacteria and viruses have no place in heath care or food processing facilities. Sanitize and disinfect with effective cleaning supplies like the Stericide Liquid Sanitizer. Get it and other janitorial supplies from Action Sanitation Supply today.",a/a/aa2062.jpg,,a/a/aa2062.jpg,,a/a/aa2062.jpg,,,,"10/1/16, 3:59 PM","8/20/18, 5:28 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,"AC9302,Microfiber cloth","1,3",,,,,a/a/aa2062.jpg,,,,,,,,,,AA2062,,,,
"Type E All purpose Cleaner - Ecologo",,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Ecologo Products,Default Category/Building Sanitation/Cleaning Chemicals/Multi Purpose Cleaners",base,"Eco Logo - All Purpose Cleaner","Biodegradable, versatile cleaner degreaser and deodorizer. Can be used on porcelain, appliances, stainless steel, tiles and all other hard surfaces. Food plant approved.","Biodegradable Cleaner Degreaser Deodorizer",,1,,"Catalog, Search",,,,,type-e-all-purpose-cleaner-ecologo-3019,"Cleaning Supplies - Clean Everything With An All-Purpose Cleaner | Action Sanitation Supply",,"This versatile cleaner, degreaser, and deodorizer is biodegradable and can be used on all hard surfaces. It's food-plant approved and is the perfect addition to your cleaning supplies. Shop for this all-purpose cleaner from Action Sanitation Supply.",a/a/aa2502.jpg,,a/a/aa2502.jpg,,a/a/aa2502.jpg,,,,"10/1/16, 4:00 PM","8/20/18, 5:27 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,"BA1239,Mop Head Synthetic","1,3",,,,,"a/a/aa2502_type_e_all_purpose_cleaner.jpg,a/a/aa2502.jpg",",",a/a/aa2502_type_e_all_purpose_cleaner.jpg,,,,,,,,"AA2502,AA2504",,,,
"Type E Heavy Duty Cleaner Degreaser - Ecologo",,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Ecologo Products,Default Category/Building Sanitation/Cleaning Chemicals/Multi Purpose Cleaners",base,"Eco Logo - Heavy Duty Degreaser","Heavy duty degreaser is powerful, designed to remove grease, oil, dust, from equipment and floors and any washable surface. Food Plant approved. ","Degreaser ",,1,,"Catalog, Search",,,,,type-e-heavy-duty-cleaner-degreaser-ecologo-3020,"Cleaning Supplies - Cut Through Grease Easily With A Heavy-Duty Degreaser | Action Sanitation Supply",,"No cleaning supplies are complete without a heavy-duty degreaser for even the worst of messes. This degreaser is designed to remove grease, oil, and more. Get it and other janitorial products from Action Sanitation Supply today.",a/a/aa2512.jpg,,a/a/aa2512.jpg,,a/a/aa2512.jpg,,,,"10/1/16, 4:01 PM","8/20/18, 5:27 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,"BA1239,Mop Head Synthetic","1,3",,,,,"a/a/aa2512_type_e_heavy_duty_cleaner_degreaser_1.jpg,a/a/aa2512.jpg",",",a/a/aa2512_type_e_heavy_duty_cleaner_degreaser_1.jpg,,,,,,,,"AA2512,AA2514",,,,
"Type E Bathroom cleaner - Ecologo",,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Acid Cleaners,Default Category/Building Sanitation/Cleaning Chemicals/Bathroom Cleaners,Default Category/Building Sanitation/Cleaning Chemicals/Ecologo Products",base,"Eco Logo - Bathroom cleaner ","Multi functional cleaner that is safe to use. Works with the power of acid but is mild as a liquid soap. It is absolutely safe to surfaces and the environment. Has no harsh fumes and is scent free. Food plant approved. ","Bathroom Cleaner ",,1,,"Catalog, Search",,,,,type-e-bathroom-cleaner-ecologo-3021,"Bathroom Cleaners - Use A Multi-Functional, Safe Cleaner | Action Sanitation Supply",,"Want a bathroom cleaner as powerful as acid but as mild as liquid soap? This bathroom cleaner is for you. Enjoy no harsh fumes or scent in this food-plant approved cleaner. Add it to your bathroom cleaning products when you shop Action Sanitation Supply.",a/a/aa2531.jpg,,a/a/aa2531.jpg,,a/a/aa2531.jpg,,,,"10/1/16, 4:02 PM","10/1/18, 5:11 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,BB1001,1,,,,,"a/a/aa2532_type_e_bathroom_cleaner.jpg,a/a/aa2531.jpg,a/a/aa2532.jpg",",,",a/a/aa2532_type_e_bathroom_cleaner.jpg,,,,,,,,"AA2531,AA2532,AA2534,AA2538",,,,
Ban-O,,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Deodorizers",base,"Ban - O","Liquid deodorizer, very concentrated clean scent. Many applications, lobbies, garbage rooms, etc. may be added to mop water, put in an extractor or auto scrubber, sprayed diluted or used straight.","Deodorizer Concentrate ",,1,,"Catalog, Search",,,,,ban-o-3022,"Janitorial Supplies - Get Clean Smells With This Liquid Deodorizer | Action Sanitation Supply",,"BAN-O liquid deodorizer has a very concentrated clean scent. Use this deodorizer concentrate when cleaning bathrooms, garbage rooms, lobbies, cars, or anywhere else you need it. Shop with Action Sanitation Supply to add it to your janitorial supplies.",a/a/aa3002.jpg,,a/a/aa3002.jpg,,a/a/aa3002.jpg,,,,"10/1/16, 4:03 PM","8/20/18, 5:27 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,BC0001,1,,,,,"a/a/aa3002_ban-o_3.64_liter.jpg,a/a/aa3002.jpg",",",a/a/aa3002_ban-o_3.64_liter.jpg,,,,,,,,"AA3001,AA3002,AA3004",,,,
"ELITE Spring Fresh",,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Deodorizers",base,"ELITE Spring Fresh","Liquid deodorizer, fresh mint fragrance. Contains a positive odor eliminator, ideal for building, vehicle or other cleaning deodorizing applications. May be used in mop water, auto scrubber or extractor, sprayed diluted or used straight.","Deodorizer ",,1,,"Catalog, Search",,,,,elite-spring-fresh,"Auto Detailing Supplies - Order This Spring Fresh Liquid Deodorizer | Action Sanitation Supply",,"Use this liquid deodorizer for your janitorial supplies or your auto detailing supplies. It's versatile, has a spring fresh fragrance, and is available in two different sizes. Shop with Action Sanitation Supply today for liquid deodorizers!",a/a/aa3042.jpg,,a/a/aa3042.jpg,,a/a/aa3042.jpg,,,,"10/1/16, 4:05 PM","7/31/19, 7:56 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,"BC0001,BC0441","1,2",,,,,"a/a/aa3044.jpg,a/a/aa3042.jpg",",",,,,,,,,,"AA3041,AA3042,AA3044,AA3048",,,,
"ELITE Cherry Deodorizer",,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Deodorizers",base,"ELITE Cherry Deodorizer","Liquid deodorizer. Rich cherry fragrance. Our strongest deodorizer. Contains a positive odor eliminator, ideal for building, vehicle or other cleaning deodorizing applications. May be used in mop water, auto scrubber or extractor, sprayed diluted or used straight.",Deodorizer,,1,,"Catalog, Search",,,,,elite-cherry-deodorizer,"Auto Detailing Supplies - Order Our Strongest Liquid Deodorizer Today | Action Sanitation Supply",,"Liquid deodorizers are versatile enough for your janitorial products or your auto detailing supplies. Add the Elite cherry deodorizer to your collection today and enjoy our strongest deodorizer. Get if from Action Sanitation Supply today.",a/a/aa3062.jpg,,a/a/aa3062.jpg,,a/a/aa3062.jpg,,,,"10/1/16, 4:06 PM","8/20/18, 5:25 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,"BC0001,BC0441","1,2",,,,,"a/a/aa3062.jpg,a/a/aa3064.jpg",",",,,,,,,,,"AA3061,AA3062,AA3064,AA3068",,,,
"ELITE Green Apple",,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Deodorizers",base,"ELITE Green Apple","Liquid deodorizer. Green apple scent. Contains a positive odor eliminator, ideal for building, vehicle or other cleaning deodorizing applications. May be used in mop water, auto scrubber or extractor, sprayed diluted or used straight.",Deodorizer,,1,,"Catalog, Search",,,,,elite-green-apple,"Auto Detailing Supplies - Order This Liquid Deodorizer Today | Action Sanitation Supply",,"Liquid deodorizers are ideal for cleaning buildings or vehicles. The Elite liquid deodorizer — in a green apple scent — is exactly what you need to add to your auto detailing supplies or janitorial products. Shop Action Sanitation Supply today.",a/a/aa3082.jpg,,a/a/aa3082.jpg,,a/a/aa3082.jpg,,,,"10/1/16, 4:07 PM","8/20/18, 5:25 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,"BC0001,BC0441","1,2",,,,,"a/a/aa3084.jpg,a/a/aa3082.jpg",",",,,,,,,,,"AA3081,AA3082,AA3084",,,,
"Fast Action Aerosol AV",,Default,grouped,"Default Category,Default Category/Auto Detailing/Products/Glass Cleaners,Default Category/Building Sanitation/Cleaning Chemicals/Glass Cleaners",base,"Fast Action Aerosol","<p>Fast Action is the ultimate cleaner for glass, optical lenses, windows, mirrors, vinyl, leather, chrome, porcelain, ceramic tiles, arborite, formica, and most plastics.&nbsp; Fast Action is a superb cleaner which produces outstanding results.&nbsp; It quickly and effectively removes dirt, grime, fingerprints, smudges, grease and smoke film.&nbsp; It is safe, economical, and easy to use.&nbsp; Results are long lasting because the finished surface repels dust and dirt.&nbsp; Environmentally safe propellant.</p>
","Glass Cleaner",,2,,"Catalog, Search",,,,,fast-action-3026,"Janitorial Supplies - Get This Ultimate Cleaner Today | Action Sanitation Supply",,"Whether you're looking for janitorial supplies, car detailing supplies, or more, Fast Action aerosol is the answer. It's the ultimate cleaner for glass, leather, chrome, formica, and much more. Get it today from Action Sanitation Supply.",a/3/a34002.jpg,,a/3/a34002.jpg,,a/3/a34002.jpg,,,,"10/1/16, 4:08 PM","10/29/19, 2:28 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,a/3/a34002.jpg,,,,,,,,,,"A34000,A34002,A34012,A34018",,,,
Descale,,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Acid Cleaners",base,Descale,"Corrosion inhibited hydrochloric acid. Ideal lime, concrete and rust remover. Removes lime, etc. without harming metal pipes, porcelain fixtures and equipment. Not for use on Magnesium and aluminum.","Lime, Concrete, Rust Remover",,1,,"Catalog, Search",,,,,descale-3027,"Cleaning Chemicals - Remove Lime, Concrete, & Rust | Action Sanitation Supply",,"This cleaning chemical will remove lime, concrete, rust, and more without harming metal pipes, porcelain fixtures, or your equipment. Get this corrosion-inhibited hydrochloric acid and other cleaning supplies from Action Sanitation Supply today.",a/a/aa5022.jpg,,a/a/aa5022.jpg,,a/a/aa5022.jpg,,,,"10/1/16, 4:09 PM","8/20/18, 5:25 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,"BA9061,BA9081","1,2",,,,,"a/a/aa5021.jpg,a/a/aa5022.jpg",",",,,,,,,,,"AA5021,AA5022,AA5024",,,,
"Bio Drain",,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Drain Openers",base,"Bio Drain","Excellent liquid enzyme sewer plant treatment for break up of fats, proteins, starch, and cellulose matter. Eliminates odors. Cleans and deodorizes grease traps, drains, septic tanks, and lagoons. An automatic dispensing system is available for this product.  This product has been discontinued, supplies are limited.","Sewer Plant Treatment ",,1,,"Catalog, Search",,,,,bio-drain-3028,"Janitorial Supplies - Shop For Sewer Plant Treatments | Action Sanitation Supply",,"Bio Drain breaks up fats, starches, proteins, and cellulose matter in sewer plant treatments, while also cleaning and deodorizing. Add this to your collection of janitorial supplies and cleaning chemicals when you shop with Action Sanitation Supply today.",a/a/aa6042.jpg,,a/a/aa6042.jpg,,a/a/aa6042.jpg,,,,"10/1/16, 4:10 PM","8/20/18, 5:24 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,AA6011,1,,,,,"a/a/aa6044.jpg,a/a/aa6041.jpg,a/a/aa6042.jpg",",,",,,,,,,,,"AA6041,AA6042,AA6044",,,,
"Action Strip",,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Floor Strippers\/Preparation",base,"Action Strip","Power stripper. A non ammoniated, concentrated, fast acting power stripper and finish remover that requires minimal scrubbing and has no offensive odor. Low foam, rinses freely. Diluted with water.","Power Stripper",,1,,"Catalog, Search",,,,,action-strip-3029,"Power Stripper - Remove Floor Finishes With Minimal Scrubbing | Action Sanitation Supply",,"This non-ammoniated, concentrated, fast-acting power stripper is an effective finish remover. It requires minimal scrubbing and has no offensive odor. Get this and other cleaning chemicals from Action Sanitation Supply today.",a/a/aa7002.jpg,,a/a/aa7002.jpg,,a/a/aa7002.jpg,,,,"10/1/16, 4:11 PM","8/20/18, 5:24 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,"BB0081,Floor Pad - 11"",Floor Pad - 12"",Floor Pad - 13"",Floor Pads - 15,Floor Pad - 17"",Floor Pad - 19"",Floor Pad - 20","1,3,4,5,6,7,8,9",,,,,"a/a/aa7002.jpg,a/a/aa7004.jpg",",",,,,,,,,,"AA7002,AA7004,AA7008",,,,
"Pine Fresh",,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Floor Cleaners",base,"Pine Fresh","Neutral floor cleaner with a real pine oil base. Leaves a fresh pine scent and willnot damage floor finish. Fast wetting for quick penetration of soil while not requiring rinsing. Non flammable. Biodegradable and phosphate free.","Neutral Floor Cleaner",,1,,"Catalog, Search",,,,,pine-fresh-3030,"Neutral Cleaner - Use This Floor Cleaner With A Real Pine Base | Action Sanitation Supply",,"This neutral floor cleaner will leave a fresh pine scent without damaging your floor's finish, and it doesn't even require rinsing. Get this neutral cleaner and other hard surface floor cleaners when you shop with Action Sanitation Supply today.",a/a/aa8002.jpg,,a/a/aa8002.jpg,,a/a/aa8002.jpg,,,,"10/1/16, 4:12 PM","8/20/18, 5:24 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,"BB5000,Mop Head Synthetic","1,3",,,,,"a/a/aa8004.jpg,a/a/aa8002.jpg",",",,,,,,,,,"AA8002,AA8004,AA8008",,,,
Nutramop,,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Floor Cleaners",base,Nutramop,"Neutral cleaner that is very gentle and will not harm the floor finish but cleans exceptionally well. Leaves a deluxe fresh lemon scent. Fast wetting to quickly penetrate and lift soil but requires no rinsing.","Neutral Cleaner",,1,,"Catalog, Search",,,,,nutramop-3031,"Neutral Cleaner - Use A Floor Cleaner That Cleans Without Harming | Action Sanitation Supply",,"Nutramop is a multi-surface floor cleaner that is gentle enough to not harm floor finishes but will clean exceptionally well regardless. Use this neutral cleaner from Action Sanitation Supply today and enjoy the fresh lemon scent.",a/a/aa8022.jpg,,a/a/aa8022.jpg,,a/a/aa8022.jpg,,,,"10/1/16, 4:13 PM","8/20/18, 5:23 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,"BB5000,Mop Head Synthetic,Mop Head Looper Blue NB","1,3,4",,,,,"a/a/aa8024.jpg,a/a/aa8022.jpg",",",,,,,,,,,"AA8022,AA8024,AA8028",,,,
Nutragloss,,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Floor Cleaners",base,Nutragloss,"Neutral cleaner that leaves a shine. Will not harm floor finishes. Designed for sealed wood floors and many other non floor uses. Enhances the shine as it cleans. Does not require rinsing.","Neutral Cleaner",,1,,"Catalog, Search",,,,,nutragloss-3032,"Neutral Cleaner - Use This Multi-Surface Floor Cleaner | Action Sanitation Supply",,"This neutral cleaner for floors will leave a shine without harming your floor's finish, making it an ideal hard surface floor cleaner. Add it to your cleaning supplies from Action Sanitation Supply today.",a/a/aa8042.jpg,,a/a/aa8042.jpg,,a/a/aa8042.jpg,,,,"10/1/16, 4:14 PM","7/27/21, 4:42 PM",,,"Product Info Column",,,2,No,,,,,,,,,"configtierprices_disabled=No,is_recurring=No",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,"BB5000,Mop Head Synthetic,Mop Head Looper Blue NB","1,3,4",,,,,a/a/aa8042.jpg,,,,,,,,,,"AA8044=0.000000,AA8048=0.000000,AA8042=0.000000",,,,
Anchor,,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Floor Sealers",base,Anchor,"A semi permanent, water based acrylic floor sealer. An asset to any floor finishing job. Increases the life of the floor finish. Gives a superior bond. Penetrates deeply into pores of the floor. Provides a clear (will not yellow) protective base for the floor finish. Resists stripping and detergents reducing the need to reseal every time youfinish. Dries very quickly, saving time.","Floor Sealer",,1,,"Catalog, Search",,,,,anchor-3033,"Water-Based Floor Finish - Add Anchor Floor Sealer To Your Collection | Action Sanitation Supply",,"This Anchor floor sealer is an acrylic, water-based floor finish. It will provide a clear, protective base and increase the life of the floor finish. Shop for this acrylic floor finish and other janitorial supplies from Action Sanitation Supply today.",a/a/aa9002.jpg,,a/a/aa9002.jpg,,a/a/aa9002.jpg,,,,"10/1/16, 4:15 PM","8/20/18, 5:23 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,1000.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,"BA1086,Mop Head Wax Candy Stripe NB","1,3",,,,,a/a/aa9002.jpg,,,,,,,,,,"AA9002,AA9004,AA9008",,,,
"Clear Crete",,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Floor Sealers",base,"Clear Crete","A new solvent combination of methyl acrylate and vinyl resins. Resistant to sunlight and will not yellow out of doors. Grease and oil resistant. No etching required. Fast drying. Easy to apply. 500 sq. ft. coverage per gallon. Factories, interlocking pavingstones and other uses.","Clear Crete - Concrete Sealer - 22%",,2,,"Catalog, Search",,,,,clear-crete-22,"Outdoor Concrete Sealer - Shop Clear Crete Today | Action Sanitation Supply",,"This outdoor concrete sealer is resistant to sunlight and won't yellow. It's grease and oil resistant, fast drying, and doesn't require etching. Get it and other protectants from Action Sanitation Supply today.",,,,,,,,,"10/1/16, 4:17 PM","8/20/18, 5:22 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,"AA9024,AA9028",,,,
